bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,receiptId,rec_createDate,rec_ScannedDate,rec_finishedDate,rec_modifyDate,pointsAwardedDate,purchaseDate,receipt_ids
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4850.0,1.0,FINISHED,3.25,60118beaa4b74c18d3a8c0f8,60118bea0a720f0535000064,1970-01-01 00:26:51.762666000,1970-01-01 00:26:51.762666000,1970-01-01 00:26:51.762667000,1970-01-01 00:26:51.762672000,1970-01-01 00:26:51.762667000,1970-01-01 00:26:51.676266000,459
5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,25.00,60118c0fa4b74c18d3a8c151,60118c150a720f053500006d,1970-01-01 00:26:51.762709000,1970-01-01 00:26:51.762709000,1970-01-01 00:26:51.762710000,1970-01-01 00:26:51.762714000,1970-01-01 00:26:51.762710000,1970-01-01 00:26:51.705600000,460
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,2.23,6010bddaa4b74c120bd19dfb,6010be3f0a7214ada2000063,1970-01-01 00:26:51.710015000,1970-01-01 00:26:51.710015000,1970-01-01 00:26:51.710016000,1970-01-01 00:26:51.710016000,1970-01-01 00:26:51.710016000,1970-01-01 00:26:51.710015000,461
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5850.0,1.0,FINISHED,3.25,6010bdf673c60b120490404e,6010bdf60a7214ada2000059,1970-01-01 00:26:51.709942000,1970-01-01 00:26:51.709942000,1970-01-01 00:26:51.709944000,1970-01-01 00:26:51.709948000,1970-01-01 00:26:51.709944000,1970-01-01 00:26:51.623542000,462
,,,3.0,REJECTED,3.00,60118bcfa4b74c18d3a8c0d7,60118c3b0a7214ada2000089,1970-01-01 00:26:51.762747000,1970-01-01 00:26:51.762747000,,1970-01-01 00:26:51.762748000,,1970-01-01 00:25:09.321600000,463
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,1.00,6010bddaa4b74c120bd19dfb,6010be5a0a720f053500005a,1970-01-01 00:26:51.710042000,1970-01-01 00:26:51.710042000,1970-01-01 00:26:51.710042000,1970-01-01 00:26:51.710042000,1970-01-01 00:26:51.710042000,1970-01-01 00:26:51.623642000,464
5.0,All-receipts receipt bonus,5.0,1.0,FLAGGED,1.00,6011f31ea4b74c18d3a8c476,6011f4380a720f05350000b9,1970-01-01 00:26:51.789368000,1970-01-01 00:26:51.789368000,,1970-01-01 00:26:51.789369000,1970-01-01 00:26:51.789369000,1970-01-01 00:26:51.702968000,465
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,1.0,FLAGGED,1.00,6010be18a4b74c120bd19e43,6010be180a7214ada200005d,1970-01-01 00:26:51.709976000,1970-01-01 00:26:51.709976000,,1970-01-01 00:26:51.709977000,1970-01-01 00:26:51.709976000,1970-01-01 00:26:51.623576000,466
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",760.0,1.0,FINISHED,1.00,6010bddaa4b74c120bd19dfb,6010bdef0a720f0535000053,1970-01-01 00:26:51.709935000,1970-01-01 00:26:51.709935000,1970-01-01 00:26:51.709937000,1970-01-01 00:26:51.709942000,1970-01-01 00:26:51.709937000,1970-01-01 00:26:51.623535000,467
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",400.0,1.0,FINISHED,10.00,6010bddaa4b74c120bd19dfb,6010bdfd0a720f0535000055,1970-01-01 00:26:51.709949000,1970-01-01 00:26:51.709949000,1970-01-01 00:26:51.709952000,1970-01-01 00:26:51.709952000,1970-01-01 00:26:51.709951000,1970-01-01 00:26:51.100800000,468
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,1.0,FINISHED,10.00,6010bddaa4b74c120bd19dfb,6010be0a0a7214ada200005b,1970-01-01 00:26:51.709962000,1970-01-01 00:26:51.709962000,1970-01-01 00:26:51.709963000,1970-01-01 00:26:51.709963000,1970-01-01 00:26:51.709963000,1970-01-01 00:26:51.100800000,469
5.0,All-receipts receipt bonus,94.6,6.0,FINISHED,14.00,5fa8d542b055fd1dfdf09517,5fa8d5790a7214adc30001c4,1970-01-01 00:26:44.900217000,1970-01-01 00:26:44.900217000,1970-01-01 00:26:51.710901000,1970-01-01 00:26:51.710901000,1970-01-01 00:26:51.710901000,1970-01-01 00:26:44.813817000,470
5.0,All-receipts receipt bonus,1005.0,2.0,FINISHED,11.00,54943462e4b07e684157a532,60118bd30a720f0535000062,1970-01-01 00:26:51.762643000,1970-01-01 00:26:51.762643000,1970-01-01 00:26:51.762656000,1970-01-01 00:26:51.762660000,1970-01-01 00:26:51.762649000,1970-01-01 00:26:51.676243000,471
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,29.00,6011f33173c60b1804ce1102,6011f3390a720f05350000af,1970-01-01 00:26:51.789113000,1970-01-01 00:26:51.789113000,1970-01-01 00:26:51.789114000,1970-01-01 00:26:51.789119000,1970-01-01 00:26:51.789114000,1970-01-01 00:26:51.705600000,472
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",810.0,5.0,FLAGGED,13.00,6010be1c73c60b1204904079,6010be1c0a720f0535000057,1970-01-01 00:26:51.709980000,1970-01-01 00:26:51.709980000,,1970-01-01 00:26:51.709983000,1970-01-01 00:26:51.709983000,1970-01-01 00:26:51.623580000,473
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,2.23,60118bcfa4b74c18d3a8c0d7,60118c340a720f0535000073,1970-01-01 00:26:51.762740000,1970-01-01 00:26:51.762740000,1970-01-01 00:26:51.762741000,1970-01-01 00:26:51.762741000,1970-01-01 00:26:51.762741000,1970-01-01 00:26:51.762740000,474
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,1.0,FLAGGED,1.00,60118bcfa4b74c18d3a8c0d7,60118be80a7214ada2000075,1970-01-01 00:26:51.762664000,1970-01-01 00:26:51.762664000,,1970-01-01 00:26:51.762665000,,1970-01-01 00:26:51.676264000,475
,,,3.0,REJECTED,3.00,6010bddaa4b74c120bd19dfb,6010be460a7214ada2000066,1970-01-01 00:26:51.710022000,1970-01-01 00:26:51.710022000,,1970-01-01 00:26:51.710033000,,1970-01-01 00:25:09.321600000,476
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,20.00,6011f33173c60b1804ce1102,6011f33a0a7214ada200010b,1970-01-01 00:26:51.789114000,1970-01-01 00:26:51.789114000,1970-01-01 00:26:51.789115000,1970-01-01 00:26:51.789120000,1970-01-01 00:26:51.789115000,1970-01-01 00:26:51.705600000,477
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",760.0,1.0,FINISHED,1.00,60118bcfa4b74c18d3a8c0d7,60118be20a7214ada2000074,1970-01-01 00:26:51.762658000,1970-01-01 00:26:51.762658000,1970-01-01 00:26:51.762660000,1970-01-01 00:26:51.762666000,1970-01-01 00:26:51.762660000,1970-01-01 00:26:51.676258000,478
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,21.00,6011f33173c60b1804ce1102,6011f3360a7214ada2000109,1970-01-01 00:26:51.789110000,1970-01-01 00:26:51.789110000,1970-01-01 00:26:51.789111000,1970-01-01 00:26:51.789116000,1970-01-01 00:26:51.789111000,1970-01-01 00:26:51.705600000,479
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1850.0,6.0,FINISHED,28.00,60118c09a4b74c18d3a8c12e,60118c0a0a720f0535000067,1970-01-01 00:26:51.762698000,1970-01-01 00:26:51.762698000,1970-01-01 00:26:51.762698000,1970-01-01 00:26:51.762704000,1970-01-01 00:26:51.762698000,1970-01-01 00:26:51.705600000,480
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150.0,1.0,FINISHED,10.00,60118bcfa4b74c18d3a8c0d7,60118bf90a7214ada2000079,1970-01-01 00:26:51.762681000,1970-01-01 00:26:51.762681000,1970-01-01 00:26:51.762682000,1970-01-01 00:26:51.762682000,1970-01-01 00:26:51.762682000,1970-01-01 00:26:51.100800000,481
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,11.0,REJECTED,1.00,5fa8d573770b516dda4f4d21,5fa8d5730a7214adc30001c3,1970-01-01 00:26:44.900211000,1970-01-01 00:26:44.900211000,,1970-01-01 00:26:51.710000000,1970-01-01 00:26:44.900212000,1970-01-01 00:26:44.813811000,482
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150.0,4.0,FINISHED,22.00,6010be6673c60b12049040ef,6010be6a0a720f053500005c,1970-01-01 00:26:51.710058000,1970-01-01 00:26:51.710058000,1970-01-01 00:26:51.710058000,1970-01-01 00:26:51.710063000,1970-01-01 00:26:51.710058000,1970-01-01 00:26:51.705600000,483
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e64e0a720f05f8000031,1970-01-01 00:26:51.851342000,1970-01-01 00:26:51.851342000,1970-01-01 00:26:51.851343000,1970-01-01 00:26:51.851343000,1970-01-01 00:26:51.851343000,1970-01-01 00:26:51.792000000,484
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e66c0a720f05f800004d,1970-01-01 00:26:51.851372000,1970-01-01 00:26:51.851372000,1970-01-01 00:26:51.851373000,1970-01-01 00:26:51.851373000,1970-01-01 00:26:51.851373000,1970-01-01 00:26:51.792000000,485
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e65b0a720f05f800003d,1970-01-01 00:26:51.851355000,1970-01-01 00:26:51.851355000,1970-01-01 00:26:51.851356000,1970-01-01 00:26:51.851356000,1970-01-01 00:26:51.851356000,1970-01-01 00:26:51.792000000,486
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6013410c0a7214ad5000002a,1970-01-01 00:26:51.874572000,1970-01-01 00:26:51.874572000,1970-01-01 00:26:51.874572000,1970-01-01 00:26:51.874572000,1970-01-01 00:26:51.874572000,1970-01-01 00:26:51.792000000,487
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,601340ff0a7214ad50000024,1970-01-01 00:26:51.874559000,1970-01-01 00:26:51.874559000,1970-01-01 00:26:51.874560000,1970-01-01 00:26:51.874560000,1970-01-01 00:26:51.874560000,1970-01-01 00:26:51.792000000,488
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1049.8,2.0,FINISHED,29.98,6012e1e6a4b74c3cbc516088,6012ea2d0a720f05f8000068,1970-01-01 00:26:51.852333000,1970-01-01 00:26:51.852333000,1970-01-01 00:26:51.852340000,1970-01-01 00:26:51.852341000,1970-01-01 00:26:51.852340000,1970-01-01 00:26:51.792000000,489
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,60132acb73c60b3ca7f3ba32,60132b1f0a7214ad5000000c,1970-01-01 00:26:51.868959000,1970-01-01 00:26:51.868959000,1970-01-01 00:26:51.868960000,1970-01-01 00:26:51.868960000,1970-01-01 00:26:51.868960000,1970-01-01 00:26:51.782559000,490
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,1.0,FINISHED,10.00,60132acb73c60b3ca7f3ba32,60132ae40a7214ad50000007,1970-01-01 00:26:51.868900000,1970-01-01 00:26:51.868900000,1970-01-01 00:26:51.868901000,1970-01-01 00:26:51.868901000,1970-01-01 00:26:51.868900000,1970-01-01 00:26:51.187200000,491
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,1.0,FINISHED,10.00,60132acb73c60b3ca7f3ba32,60132aef0a720f05f800006d,1970-01-01 00:26:51.868911000,1970-01-01 00:26:51.868911000,1970-01-01 00:26:51.868912000,1970-01-01 00:26:51.868912000,1970-01-01 00:26:51.868912000,1970-01-01 00:26:51.187200000,492
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,601341150a7214ad5000002e,1970-01-01 00:26:51.874581000,1970-01-01 00:26:51.874581000,1970-01-01 00:26:51.874581000,1970-01-01 00:26:51.874581000,1970-01-01 00:26:51.874581000,1970-01-01 00:26:51.792000000,493
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e6380a720f05f800001c,1970-01-01 00:26:51.851320000,1970-01-01 00:26:51.851320000,1970-01-01 00:26:51.851320000,1970-01-01 00:26:51.851320000,1970-01-01 00:26:51.851320000,1970-01-01 00:26:51.792000000,494
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e62d0a720f05f8000012,1970-01-01 00:26:51.851309000,1970-01-01 00:26:51.851309000,1970-01-01 00:26:51.851310000,1970-01-01 00:26:51.851310000,1970-01-01 00:26:51.851310000,1970-01-01 00:26:51.792000000,495
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,601341040a7214ad50000026,1970-01-01 00:26:51.874564000,1970-01-01 00:26:51.874564000,1970-01-01 00:26:51.874564000,1970-01-01 00:26:51.874564000,1970-01-01 00:26:51.874564000,1970-01-01 00:26:51.792000000,496
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e64f0a720f05f8000032,1970-01-01 00:26:51.851343000,1970-01-01 00:26:51.851343000,1970-01-01 00:26:51.851344000,1970-01-01 00:26:51.851344000,1970-01-01 00:26:51.851344000,1970-01-01 00:26:51.792000000,497
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,601340fc0a720f05f8000089,1970-01-01 00:26:51.874556000,1970-01-01 00:26:51.874556000,1970-01-01 00:26:51.874556000,1970-01-01 00:26:51.874556000,1970-01-01 00:26:51.874556000,1970-01-01 00:26:51.792000000,498
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.00,60132acb73c60b3ca7f3ba32,60132b740a7214ad50000012,1970-01-01 00:26:51.869044000,1970-01-01 00:26:51.869044000,1970-01-01 00:26:51.869051000,1970-01-01 00:26:51.869051000,1970-01-01 00:26:51.869045000,1970-01-01 00:26:51.782643000,499
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e6430a720f05f8000026,1970-01-01 00:26:51.851331000,1970-01-01 00:26:51.851331000,1970-01-01 00:26:51.851331000,1970-01-01 00:26:51.851331000,1970-01-01 00:26:51.851331000,1970-01-01 00:26:51.792000000,500
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",850.0,1.0,FINISHED,24.00,60132b85a4b74c3cbc516295,60132b860a720f05f8000075,1970-01-01 00:26:51.869062000,1970-01-01 00:26:51.869062000,1970-01-01 00:26:51.869063000,1970-01-01 00:26:51.869067000,1970-01-01 00:26:51.869063000,1970-01-01 00:26:51.792000000,501
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,601341160a720f05f8000095,1970-01-01 00:26:51.874582000,1970-01-01 00:26:51.874582000,1970-01-01 00:26:51.874582000,1970-01-01 00:26:51.874582000,1970-01-01 00:26:51.874582000,1970-01-01 00:26:51.792000000,502
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e6750a720f05f8000055,1970-01-01 00:26:51.851381000,1970-01-01 00:26:51.851381000,1970-01-01 00:26:51.851382000,1970-01-01 00:26:51.851382000,1970-01-01 00:26:51.851382000,1970-01-01 00:26:51.792000000,503
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e6620a720f05f8000043,1970-01-01 00:26:51.851362000,1970-01-01 00:26:51.851362000,1970-01-01 00:26:51.851362000,1970-01-01 00:26:51.851362000,1970-01-01 00:26:51.851362000,1970-01-01 00:26:51.792000000,504
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e6840a720f05f8000063,1970-01-01 00:26:51.851396000,1970-01-01 00:26:51.851396000,1970-01-01 00:26:51.851396000,1970-01-01 00:26:51.851396000,1970-01-01 00:26:51.851396000,1970-01-01 00:26:51.792000000,505
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",940.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e6210a720f05f8000007,1970-01-01 00:26:51.851297000,1970-01-01 00:26:51.851297000,1970-01-01 00:26:51.851298000,1970-01-01 00:26:51.851298000,1970-01-01 00:26:51.851298000,1970-01-01 00:26:51.792000000,506
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e6710a720f05f8000051,1970-01-01 00:26:51.851377000,1970-01-01 00:26:51.851377000,1970-01-01 00:26:51.851377000,1970-01-01 00:26:51.851377000,1970-01-01 00:26:51.851377000,1970-01-01 00:26:51.792000000,507
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,1970-01-01 00:26:51.608008000,1970-01-01 00:26:51.608008000,1970-01-01 00:26:51.612263000,1970-01-01 00:26:51.873422000,1970-01-01 00:26:51.612263000,1970-01-01 00:26:51.446400000,508
,,,0.0,FLAGGED,0.00,60132b8873c60b3ca7f3bae8,60132b890a7214ad50000013,1970-01-01 00:26:51.869065000,1970-01-01 00:26:51.869065000,,1970-01-01 00:26:51.869065000,,,509
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e6850a720f05f8000064,1970-01-01 00:26:51.851397000,1970-01-01 00:26:51.851397000,1970-01-01 00:26:51.851398000,1970-01-01 00:26:51.851398000,1970-01-01 00:26:51.851398000,1970-01-01 00:26:51.792000000,510
5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,20.00,60132b8b73c60b3ca7f3baee,60132b960a720f05f800007a,1970-01-01 00:26:51.869078000,1970-01-01 00:26:51.869078000,1970-01-01 00:26:51.869079000,1970-01-01 00:26:51.869083000,1970-01-01 00:26:51.869079000,1970-01-01 00:26:51.792000000,511
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e6660a720f05f8000047,1970-01-01 00:26:51.851366000,1970-01-01 00:26:51.851366000,1970-01-01 00:26:51.851366000,1970-01-01 00:26:51.851366000,1970-01-01 00:26:51.851366000,1970-01-01 00:26:51.792000000,512
,,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6013410f0a720f05f8000092,1970-01-01 00:26:51.874575000,1970-01-01 00:26:51.874575000,1970-01-01 00:26:51.874576000,1970-01-01 00:26:51.874576000,1970-01-01 00:26:51.874576000,1970-01-01 00:26:51.792000000,513
25.0,COMPLETE_NONPARTNER_RECEIPT,35.0,1.0,FINISHED,1.00,601442ce67804a1228b1dc41,601443720a7214ad50000063,1970-01-01 00:26:51.940722000,1970-01-01 00:26:51.940722000,1970-01-01 00:26:51.940723000,1970-01-01 00:26:51.940727000,1970-01-01 00:26:51.940723000,1970-01-01 00:26:51.854321000,514
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",375.0,5.0,FINISHED,25.00,6014485b84231211ce793d79,601448f30a720f05f80000d9,1970-01-01 00:26:51.942131000,1970-01-01 00:26:51.942131000,1970-01-01 00:26:51.942131000,1970-01-01 00:26:51.942131000,1970-01-01 00:26:51.942131000,1970-01-01 00:26:51.468000000,515
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.00,6014319173c60b3ca7f3bf01,601431db0a720f05f80000a8,1970-01-01 00:26:51.936219000,1970-01-01 00:26:51.936219000,1970-01-01 00:26:51.936225000,1970-01-01 00:26:51.936225000,1970-01-01 00:26:51.936220000,1970-01-01 00:26:51.849819000,516
5.0,All-receipts receipt bonus,5,1.0,REJECTED,10.00,6014436084231211ce793ced,601443600a7214ad50000060,1970-01-01 00:26:51.940704000,1970-01-01 00:26:51.940704000,,1970-01-01 00:26:51.940709000,,1970-01-01 00:26:51.878400000,517
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,1.0,FINISHED,1.00,60145a3c84231211ce796c5d,60145a3d0a7214ad50000082,1970-01-01 00:26:51.946557000,1970-01-01 00:26:51.946557000,1970-01-01 00:26:51.946560000,1970-01-01 00:26:51.946560000,1970-01-01 00:26:51.946560000,1970-01-01 00:26:54.538558000,518
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100.0,1.0,FINISHED,1.00,6014499c67804a1228b1f5b0,60144aee0a720f05f80000f1,1970-01-01 00:26:51.942638000,1970-01-01 00:26:51.942638000,1970-01-01 00:26:51.942639000,1970-01-01 00:26:51.942639000,1970-01-01 00:26:51.942639000,1970-01-01 00:26:50.560238000,519
,,,,PENDING,2.23,6014319173c60b3ca7f3bf01,601431e40a7214ad50000041,1970-01-01 00:26:51.936228176,1970-01-01 00:26:51.936228176,1970-01-01 00:26:51.936228207,1970-01-01 00:26:51.936228176,,1970-01-01 00:26:51.878400000,520
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1499.5,5.0,FINISHED,99.95,60147a84c8b50e11d8453f29,60147ba00a7214ad500000d3,1970-01-01 00:26:51.955104000,1970-01-01 00:26:51.955104000,1970-01-01 00:26:51.955113000,1970-01-01 00:26:51.955113000,1970-01-01 00:26:51.955113000,1970-01-01 00:26:51.878400000,521
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601487f80a720f05f800018d,1970-01-01 00:26:51.958264138,1970-01-01 00:26:51.958264138,,1970-01-01 00:26:51.958264138,,,0
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,28.00,601465a884231211ce796db3,601465b00a7214ad5000009f,1970-01-01 00:26:51.949488000,1970-01-01 00:26:51.949488000,1970-01-01 00:26:51.949489000,1970-01-01 00:26:51.949493000,1970-01-01 00:26:51.949489000,1970-01-01 00:26:51.878400000,522
,,,0.0,FLAGGED,0.00,60145a5467804a1228b20ded,60145a540a720f05f8000116,1970-01-01 00:26:51.946580000,1970-01-01 00:26:51.946580000,,1970-01-01 00:26:51.946580000,,,523
,,840.0,4.0,FINISHED,84.00,60145ff384231211ce796d51,601472e20a7214ad500000ce,1970-01-01 00:26:51.952866000,1970-01-01 00:26:51.952866000,1970-01-01 00:26:51.952867000,1970-01-01 00:26:51.954454000,1970-01-01 00:26:51.952867000,1970-01-01 00:26:51.878400000,524
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,1.0,FINISHED,1.00,601442ce67804a1228b1dc41,601442dd0a7214ad50000054,1970-01-01 00:26:51.940573000,1970-01-01 00:26:51.940573000,1970-01-01 00:26:51.940573000,1970-01-01 00:26:51.940574000,1970-01-01 00:26:51.940573000,1970-01-01 00:26:51.854173000,525
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,10.00,601442ce67804a1228b1dc41,601443310a720f05f80000c6,1970-01-01 00:26:51.940657000,1970-01-01 00:26:51.940657000,1970-01-01 00:26:51.940658000,1970-01-01 00:26:51.940658000,1970-01-01 00:26:51.940658000,1970-01-01 00:26:51.273600000,526
5.0,All-receipts receipt bonus,5,1.0,REJECTED,10.00,60145a5167804a1228b20ddd,60145a510a7214ad50000086,1970-01-01 00:26:51.946577000,1970-01-01 00:26:51.946577000,,1970-01-01 00:26:51.946582000,,1970-01-01 00:26:51.878400000,527
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.00,60145a3c84231211ce796c5d,60145a960a7214ad50000095,1970-01-01 00:26:51.946645000,1970-01-01 00:26:51.946645000,1970-01-01 00:26:51.946651000,1970-01-01 00:26:51.946651000,1970-01-01 00:26:51.946646000,1970-01-01 00:26:51.860245000,528
,,100.0,1.0,FINISHED,10.00,6014658e67804a1228b20ef4,601465f40a720f05f8000137,1970-01-01 00:26:51.949556000,1970-01-01 00:26:51.949556000,1970-01-01 00:26:51.949557000,1970-01-01 00:26:51.949557000,1970-01-01 00:26:51.949557000,1970-01-01 00:26:51.273600000,529
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3250.0,2.0,FINISHED,11.00,60145a3c84231211ce796c5d,60145a830a7214ad5000008f,1970-01-01 00:26:51.946627000,1970-01-01 00:26:51.946627000,1970-01-01 00:26:51.946628000,1970-01-01 00:26:51.946633000,1970-01-01 00:26:51.946627000,1970-01-01 00:26:51.860227000,530
25.0,COMPLETE_NONPARTNER_RECEIPT,35.0,1.0,FINISHED,1.00,6014319173c60b3ca7f3bf01,601432400a7214ad50000043,1970-01-01 00:26:51.936320000,1970-01-01 00:26:51.936320000,1970-01-01 00:26:51.936322000,1970-01-01 00:26:51.936326000,1970-01-01 00:26:51.936322000,1970-01-01 00:26:51.849920000,531
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,601442570a7214ad5000004b,1970-01-01 00:26:51.940439000,1970-01-01 00:26:51.940439000,1970-01-01 00:26:51.940441000,1970-01-01 00:26:51.940441000,1970-01-01 00:26:51.940441000,1970-01-01 00:26:51.854039000,532
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.00,6014554a67804a1228b20ca9,601455a80a720f05f8000107,1970-01-01 00:26:51.945384000,1970-01-01 00:26:51.945384000,1970-01-01 00:26:51.945390000,1970-01-01 00:26:51.945390000,1970-01-01 00:26:51.945385000,1970-01-01 00:26:51.858984000,533
5.0,All-receipts receipt bonus,5,1.0,REJECTED,10.00,6014558284231211ce796b88,601455820a720f05f80000fb,1970-01-01 00:26:51.945346000,1970-01-01 00:26:51.945346000,,1970-01-01 00:26:51.945352000,,1970-01-01 00:26:51.878400000,534
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,11.00,54943462e4b07e684157a532,6014323b0a720f05f80000b2,1970-01-01 00:26:51.936315000,1970-01-01 00:26:51.936315000,1970-01-01 00:26:51.936319000,1970-01-01 00:26:51.936323000,1970-01-01 00:26:51.936317000,1970-01-01 00:26:51.849915000,535
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,25.00,601441a984231211ce792603,601442710a720f05f80000bb,1970-01-01 00:26:51.940465000,1970-01-01 00:26:51.940465000,1970-01-01 00:26:51.940465000,1970-01-01 00:26:51.940465000,1970-01-01 00:26:51.940465000,1970-01-01 00:26:51.468000000,536
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,28.00,6014435467804a1228b1dcaf,6014435e0a720f05f80000d1,1970-01-01 00:26:51.940702000,1970-01-01 00:26:51.940702000,1970-01-01 00:26:51.940702000,1970-01-01 00:26:51.940707000,1970-01-01 00:26:51.940702000,1970-01-01 00:26:51.878400000,537
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,1.0,FINISHED,10.00,6014499c67804a1228b1f5b0,60144adf0a720f05f80000ef,1970-01-01 00:26:51.942623000,1970-01-01 00:26:51.942623000,1970-01-01 00:26:51.942624000,1970-01-01 00:26:51.942624000,1970-01-01 00:26:51.942624000,1970-01-01 00:26:51.856223000,538
